"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"32092";"31859";"1";"121439954563203_2059946644296851";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"LIVE: Media briefing by Dr. Sambit Patra"
"32093";"31859";"1";"121439954563203";"offcut";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";""
"32094";"31859";"1";"121439954563203_288909491791748";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"LIVE: PM Narendra Modi flags off Vande Bharat Express."
"32095";"31859";"1";"121439954563203_2743216149052224";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"कश्मीर में पाकिस्तान द्वारा पोषित और संरक्षित आतंकी संगठन जैश-ए-मोहम्मद द्वारा CRPF के वीर जवानों पर किए गए कायरतापूर्ण आतंकी हमले की मैं भर्त्सना करता हूं। इस हमले का समुचित जवाब देने के लिए देश एकजुट है : गृह मंत्री श्री राजनाथ सिंह"
"32096";"31859";"1";"121439954563203_658374421251748";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"LIVE : Shri Amit Shah addresses Intellectuals Meet in Hospet, Karnataka."
"32097";"31859";"1";"121439954563203_354219705424000";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"LIVE : Shri Amit Shah addresses Shakti Kendra Pramukh Samavesh in Sindhanur, Karnataka."
"32098";"31859";"1";"121439954563203_2742604322446740";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"Alliance of DMK and Congress is not for the development of Tamil Nadu but it’s an alliance for scams and corruption.   Watch this space to know what NDA government has done for Tamil Nadu : Shri Amit Shah"
"32099";"31859";"1";"121439954563203_2742580302449142";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"Rs. 1,213 crore and Rs. 161 crore has been allocated by NDA govt for the development of textile industry and upgradation of powerloom sector respectively in Tamil Nadu : Shri Amit Shah in Erode, Tamil Nadu."
"32100";"31859";"1";"121439954563203_406360606805365";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"Shri Amit Shah addresses Shakti Kendra Sammelan in Erode, Tamil Nadu."
"32101";"31859";"1";"121439954563203_2742413685799137";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"World’s biggest Financial Inclusion scheme, Pradhan Mantri Jan Dhan Yojana has empowered the poor and rural people by bringing a change in their saving behavior."
"32102";"31859";"1";"121439954563203_2250924341834679";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"LIVE : Shri Amit Shah addresses Handloom & Powerloom Associations in Erode, Tamil Nadu."
"32103";"31859";"1";"121439954563203_2741806662526506";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"Schedule of Shri Amit Shah’s public programs in Tamil Nadu and Karnataka today. Watch live on all digital platforms of Bharatiya Janata Party (BJP)."
"32104";"31859";"1";"121439954563203_2741827649191074";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"प्रधानमंत्री श्री नरेन्द्र मोदी आज दोपहर 3 बजे देवभूमि उत्तराखंड में विजय संकल्प महारैली को सम्बोधित करेंगे।  लाइव देखें  ➞ facebook.com/BJP4India ➞ http://bit.ly/2ofH4S4 ➞ bjplive.org  #NaMoInDevBhumi"
"32105";"31859";"1";"121439954563203_2740618639311975";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"Like a fish out of water, Rahul's fellow scamster, P Chidambaram suffers a meltdown when asked about his corruption cases.  Mr PC, thanks for clarifying that courts have final authority to decide corruption charges!  Now go tutor your master on SC dismissing false Rafale charges!"
"32106";"31859";"1";"121439954563203_2740319476008558";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"यहां लिबरल उपदेश देने वाले जरा बताएं  यहां प्लेट पर 13 में से सिर्फ 3 प्रधानमंत्रियों के ही नाम क्यों लिखे हैं?: प्रधानमंत्री श्री नरेन्द्र मोदी  #DeshKaLeaderModi"
"32107";"31859";"1";"121439954563203_2740166556023850";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"The rap India had to wait for decades to tap!  “Banda Apna Sahi Hai...  बंदा अपना सही है...”  Download from bit.ly/BandaApnaSahiHai"
"32108";"31859";"1";"121439954563203_2210974785821698";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"LIVE : PM Shri Narendra Modi addresses 'CREDAI YouthCon 2019' in New Delhi."
"32109";"31859";"1";"121439954563203_2739922442714928";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"पहली बार इस सदन में आने पर ही मुझे पता चला कि गले मिलने और गले पड़ने में क्या अंतर होता है।   इसी सदन में मैंने पहली बार आंखों की गुस्ताखियों वाला खेल भी देखा : प्रधानमंत्री श्री नरेन्द्र मोदी, लोकसभा में #DeshKaLeaderModi"
"32110";"31859";"1";"121439954563203_2739914396049066";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"सदन में हम सुनते थे कि भूकंप आएगा, लेकिन 5 साल का कार्यकाल अब पूरा हो रहा है और कोई भूकंप नहीं आया।   कभी हवाई जहाज उड़ाए गए, पर लोकतंत्र और लोकसभा की मर्यादा इतनी ऊंची है कि इसे कोई फर्क नहीं पड़ा : प्रधानमंत्री श्री नरेन्द्र मोदी, लोकसभा में #DeshKaLeaderModi"
"32111";"31859";"1";"121439954563203_2739525749421264";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"“The dynast knows that his 500 crore vs 1600 crore kindergarten argument was a fictional story. Even before the contents of CAG report are known, a ‘Peshbandi’ attack on the institution of the CAG is launched.""  From the desk of Shri Arun Jaitley bit.ly/Mahajhootbandhan"
"32112";"31859";"1";"121439954563203_412159232889952";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"LIVE: PM Shri Narendra Modi's speech in Lok Sabha."
"32113";"31859";"1";"121439954563203_2739520889421750";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"How many lies are necessary to be peddled to save a sinking dynasty?   The latest is in relation to the present CAG and his participation in the decision making process of Rafale deal.  Read Shri Arun Jaitley’s blog demolishing this falsehood at bit.ly/Mahajhootbandhan"
"32114";"31859";"1";"121439954563203_2739449212762251";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह प्रयागराज, कुम्भ में स्नान कर पूजा अर्चना करते हुए। #Kumbh2019"
"32115";"31859";"1";"121439954563203_2739429136097592";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"भाजपा राष्ट्रीय अध्यक्ष श्री अमित शाह जी ने संगम नगरी प्रयागराज में दिव्य व भव्य कुम्भ में आध्यात्मिक गुरुओं व संतों के साथ पवित्र स्नान किया। #Kumbh2019"
"32116";"31859";"1";"121439954563203_2739366759437163";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"The nation stands on a strong foundation to build a New India by 2022."
"32117";"31859";"1";"121439954563203_2739226312784541";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"न्यू इंडिया का होगा सपना साकार, अबकी बार फिर मोदी सरकार। #Modi4NewIndia"
"32118";"31859";"1";"121439954563203_2739051212802051";"data";"fetched (200)";"2019-03-03 12:00:39.528000";"Facebook:<page>/posts";"";"A passion to transform...‬  ‪A pro-active government...‬  ‪A futuristic approach...‬  ‪An unmatched vision...‬  ‪We have every reason to believe that PM @narendramodi’s vision of a New India will indeed be a reality. #Modi4NewIndia"
